ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0000233,V-01,5,19.149072,72.924617,26.0,2026-06-15T07:23:40+05:30,2026-06-15T07:23:42+05:30
P-0000234,V-01,5,19.148271,72.924249,15.2,2026-06-15T07:23:50+05:30,2026-06-15T07:23:53+05:30
P-0000235,V-01,5,19.14841,72.924245,20.2,2026-06-15T07:24:00+05:30,2026-06-15T07:24:05+05:30
P-0000236,V-01,5,19.14808,72.923982,21.5,2026-06-15T07:24:10+05:30,2026-06-15T07:24:15+05:30
P-0000237,V-01,5,19.147741,72.923621,20.4,2026-06-15T07:24:20+05:30,2026-06-15T07:24:24+05:30
P-0000238,V-01,5,19.147146,72.923673,21.7,2026-06-15T07:24:30+05:30,2026-06-15T07:24:33+05:30
P-0000239,V-01,5,19.14704,72.923032,27.5,2026-06-15T07:24:40+05:30,2026-06-15T07:24:46+05:30
P-0000240,V-01,5,19.146319,72.923027,20.2,2026-06-15T07:24:50+05:30,2026-06-15T07:24:55+05:30
P-0000241,V-01,5,19.146104,72.922795,23.6,2026-06-15T07:25:00+05:30,2026-06-15T07:25:02+05:30
P-0000242,V-01,5,19.145664,72.922721,25.0,2026-06-15T07:25:10+05:30,2026-06-15T07:25:15+05:30
P-0000243,V-01,5,19.145475,72.922647,27.0,2026-06-15T07:25:20+05:30,2026-06-15T07:25:26+05:30
P-0000244,V-01,5,19.145125,72.922496,21.0,2026-06-15T07:25:30+05:30,2026-06-15T07:25:33+05:30
P-0000245,V-01,5,19.144881,72.922339,22.8,2026-06-15T07:25:40+05:30,2026-06-15T07:25:44+05:30
P-0000246,V-01,5,19.144536,72.921938,19.3,2026-06-15T07:25:50+05:30,2026-06-15T07:25:56+05:30
P-0000247,V-01,5,19.144091,72.921986,23.3,2026-06-15T07:26:00+05:30,2026-06-15T07:26:02+05:30
P-0000248,V-01,5,19.144037,72.921773,18.0,2026-06-15T07:26:10+05:30,2026-06-15T07:26:14+05:30
P-0000249,V-01,5,19.143637,72.921557,20.5,2026-06-15T07:26:20+05:30,2026-06-15T07:26:26+05:30
P-0000250,V-01,5,19.143302,72.920984,21.1,2026-06-15T07:26:30+05:30,2026-06-15T07:26:34+05:30
P-0000251,V-01,5,19.142753,72.920827,23.7,2026-06-15T07:26:40+05:30,2026-06-15T07:26:41+05:30
P-0000252,V-01,5,19.142522,72.920991,28.1,2026-06-15T07:26:50+05:30,2026-06-15T07:26:55+05:30
P-0000253,V-01,5,19.142272,72.92048,26.4,2026-06-15T07:27:00+05:30,2026-06-15T07:27:02+05:30
P-0000254,V-01,5,19.142071,72.920232,27.4,2026-06-15T07:27:10+05:30,2026-06-15T07:27:11+05:30
P-0000255,V-01,5,19.141448,72.920451,28.8,2026-06-15T07:27:20+05:30,2026-06-15T07:27:23+05:30
P-0000256,V-01,5,19.141343,72.920103,18.1,2026-06-15T07:27:30+05:30,2026-06-15T07:27:31+05:30
P-0000257,V-01,5,19.141057,72.919819,26.5,2026-06-15T07:27:40+05:30,2026-06-15T07:27:42+05:30
P-0000258,V-01,5,19.14057,72.919625,25.1,2026-06-15T07:27:50+05:30,2026-06-15T07:27:56+05:30
P-0000259,V-01,5,19.140373,72.919597,28.3,2026-06-15T07:28:00+05:30,2026-06-15T07:28:02+05:30
P-0000260,V-01,5,19.140022,72.919591,24.8,2026-06-15T07:28:10+05:30,2026-06-15T07:28:16+05:30
P-0000261,V-01,5,19.13941,72.919262,26.9,2026-06-15T07:28:20+05:30,2026-06-15T07:28:23+05:30
P-0000262,V-01,5,19.139156,72.918782,23.7,2026-06-15T07:28:30+05:30,2026-06-15T07:28:36+05:30
P-0000263,V-01,5,19.138904,72.918828,18.4,2026-06-15T07:28:40+05:30,2026-06-15T07:28:41+05:30
P-0000264,V-01,5,19.138534,72.918857,29.6,2026-06-15T07:28:50+05:30,2026-06-15T07:28:55+05:30
P-0000265,V-01,5,19.138024,72.918288,20.7,2026-06-15T07:29:00+05:30,2026-06-15T07:29:06+05:30
P-0000266,V-01,5,19.137763,72.918363,24.0,2026-06-15T07:29:10+05:30,2026-06-15T07:29:16+05:30
P-0000267,V-01,5,19.137742,72.917798,28.9,2026-06-15T07:29:20+05:30,2026-06-15T07:29:26+05:30
P-0000268,V-01,5,19.137117,72.91756,21.9,2026-06-15T07:29:30+05:30,2026-06-15T07:29:31+05:30
P-0000269,V-01,5,19.137035,72.917617,19.3,2026-06-15T07:29:40+05:30,2026-06-15T07:29:44+05:30
P-0000270,V-01,5,19.136761,72.91732,19.1,2026-06-15T07:29:50+05:30,2026-06-15T07:29:54+05:30
P-0000271,V-01,5,19.136551,72.917262,27.4,2026-06-15T07:30:00+05:30,2026-06-15T07:30:01+05:30
P-0000272,V-01,5,19.136229,72.9167,30.2,2026-06-15T07:30:10+05:30,2026-06-15T07:30:14+05:30
P-0000273,V-01,5,19.13563,72.916505,30.1,2026-06-15T07:30:20+05:30,2026-06-15T07:30:22+05:30
P-0000274,V-01,5,19.135388,72.916461,28.9,2026-06-15T07:30:30+05:30,2026-06-15T07:30:31+05:30
P-0000275,V-01,5,19.135185,72.916322,27.7,2026-06-15T07:30:40+05:30,2026-06-15T07:30:43+05:30
P-0000276,V-01,5,19.134834,72.915785,20.6,2026-06-15T07:30:50+05:30,2026-06-15T07:30:52+05:30
P-0000277,V-01,5,19.134495,72.915496,27.2,2026-06-15T07:31:00+05:30,2026-06-15T07:31:06+05:30
P-0000278,V-01,5,19.13413,72.915465,25.4,2026-06-15T07:31:10+05:30,2026-06-15T07:31:14+05:30
P-0000279,V-01,5,19.133993,72.915287,22.3,2026-06-15T07:31:20+05:30,2026-06-15T07:31:23+05:30
P-0000280,V-01,5,19.13358,72.915009,26.4,2026-06-15T07:31:30+05:30,2026-06-15T07:31:32+05:30
P-0000281,V-01,5,19.133476,72.914803,28.6,2026-06-15T07:31:40+05:30,2026-06-15T07:31:46+05:30
P-0000282,V-01,5,19.132735,72.914384,22.8,2026-06-15T07:31:50+05:30,2026-06-15T07:31:56+05:30
P-0000283,V-01,5,19.132599,72.914448,21.1,2026-06-15T07:32:00+05:30,2026-06-15T07:32:05+05:30
P-0000284,V-01,5,19.132553,72.914218,22.6,2026-06-15T07:32:10+05:30,2026-06-15T07:32:11+05:30
P-0000285,V-01,5,19.131894,72.913868,24.8,2026-06-15T07:32:20+05:30,2026-06-15T07:32:26+05:30
P-0000286,V-01,5,19.131696,72.913702,31.4,2026-06-15T07:32:30+05:30,2026-06-15T07:32:33+05:30
P-0000287,V-01,5,19.131241,72.913415,25.1,2026-06-15T07:32:40+05:30,2026-06-15T07:32:41+05:30
P-0000288,V-01,5,19.130929,72.913384,29.1,2026-06-15T07:32:50+05:30,2026-06-15T07:32:51+05:30
P-0000289,V-01,5,19.130768,72.913306,31.3,2026-06-15T07:33:00+05:30,2026-06-15T07:33:03+05:30
P-0000290,V-01,5,19.130669,72.912957,28.3,2026-06-15T07:33:10+05:30,2026-06-15T07:33:15+05:30
P-0000291,V-01,5,19.13022,72.912832,28.3,2026-06-15T07:33:20+05:30,2026-06-15T07:33:22+05:30
P-0000292,V-01,5,19.129841,72.912407,31.1,2026-06-15T07:33:30+05:30,2026-06-15T07:33:33+05:30
P-0000293,V-01,5,19.12976,72.911921,33.0,2026-06-15T07:33:40+05:30,2026-06-15T07:33:45+05:30
P-0000294,V-01,5,19.12942,72.912063,24.6,2026-06-15T07:33:50+05:30,2026-06-15T07:33:56+05:30
P-0000295,V-01,5,19.129198,72.911907,34.0,2026-06-15T07:34:00+05:30,2026-06-15T07:34:02+05:30
P-0000296,V-01,5,19.128601,72.911278,32.5,2026-06-15T07:34:10+05:30,2026-06-15T07:34:11+05:30
P-0000297,V-01,5,19.128188,72.911108,27.8,2026-06-15T07:34:20+05:30,2026-06-15T07:34:23+05:30
P-0000298,V-01,5,19.128207,72.911114,33.9,2026-06-15T07:34:30+05:30,2026-06-15T07:34:35+05:30
P-0000299,V-01,5,19.127896,72.910612,30.5,2026-06-15T07:34:40+05:30,2026-06-15T07:34:42+05:30
P-0000300,V-01,5,19.127377,72.910614,22.8,2026-06-15T07:34:50+05:30,2026-06-15T07:34:56+05:30
P-0000301,V-01,5,19.12699,72.910213,32.0,2026-06-15T07:35:00+05:30,2026-06-15T07:35:03+05:30
P-0000302,V-01,5,19.126677,72.909997,23.8,2026-06-15T07:35:10+05:30,2026-06-15T07:35:16+05:30
P-0000303,V-01,5,19.126556,72.909991,33.6,2026-06-15T07:35:20+05:30,2026-06-15T07:35:21+05:30
P-0000304,V-01,5,19.1263,72.909833,34.8,2026-06-15T07:35:30+05:30,2026-06-15T07:35:33+05:30
P-0000305,V-01,5,19.125645,72.909449,27.2,2026-06-15T07:35:40+05:30,2026-06-15T07:35:46+05:30
P-0000306,V-01,5,19.125654,72.909428,35.3,2026-06-15T07:35:50+05:30,2026-06-15T07:35:54+05:30
P-0000307,V-01,5,19.125454,72.908796,30.8,2026-06-15T07:36:00+05:30,2026-06-15T07:36:02+05:30
P-0000308,V-01,5,19.124897,72.908842,27.8,2026-06-15T07:36:10+05:30,2026-06-15T07:36:12+05:30
P-0000309,V-01,5,19.124678,72.908813,32.7,2026-06-15T07:36:20+05:30,2026-06-15T07:36:23+05:30
P-0000310,V-01,5,19.124128,72.908109,29.3,2026-06-15T07:36:30+05:30,2026-06-15T07:36:33+05:30
P-0000311,V-01,5,19.124135,72.908098,29.5,2026-06-15T07:36:40+05:30,2026-06-15T07:36:41+05:30
P-0000312,V-01,5,19.12394,72.907837,28.9,2026-06-15T07:36:50+05:30,2026-06-15T07:36:52+05:30
P-0000313,V-01,5,19.123384,72.907926,27.8,2026-06-15T07:37:00+05:30,2026-06-15T07:37:02+05:30
P-0000314,V-01,5,19.122985,72.907665,34.0,2026-06-15T07:37:10+05:30,2026-06-15T07:37:13+05:30
P-0000315,V-01,5,19.122692,72.907054,35.7,2026-06-15T07:37:20+05:30,2026-06-15T07:37:24+05:30
P-0000316,V-01,5,19.122615,72.907165,34.3,2026-06-15T07:37:30+05:30,2026-06-15T07:37:35+05:30
P-0000317,V-01,5,19.122314,72.906955,28.1,2026-06-15T07:37:40+05:30,2026-06-15T07:37:45+05:30
P-0000318,V-01,5,19.121694,72.906391,36.2,2026-06-15T07:37:50+05:30,2026-06-15T07:37:56+05:30
P-0000319,V-01,5,19.121516,72.906498,30.4,2026-06-15T07:38:00+05:30,2026-06-15T07:38:01+05:30
P-0000320,V-01,5,19.121455,72.905886,31.3,2026-06-15T07:38:10+05:30,2026-06-15T07:38:13+05:30
P-0000321,V-01,5,19.120835,72.905828,30.6,2026-06-15T07:38:20+05:30,2026-06-15T07:38:21+05:30
P-0000322,V-01,5,19.120812,72.905522,25.7,2026-06-15T07:38:30+05:30,2026-06-15T07:38:32+05:30
P-0000323,V-01,5,19.120316,72.905295,32.6,2026-06-15T07:38:40+05:30,2026-06-15T07:38:46+05:30
P-0000324,V-01,5,19.119856,72.905263,36.2,2026-06-15T07:38:50+05:30,2026-06-15T07:38:53+05:30
P-0000325,V-01,5,19.119557,72.904889,34.1,2026-06-15T07:39:00+05:30,2026-06-15T07:39:03+05:30
P-0000326,V-07,6,19.228984,72.856548,34.9,2026-06-15T06:50:00+05:30,2026-06-15T06:50:05+05:30
P-0000327,V-07,6,19.228589,72.856754,37.4,2026-06-15T06:50:10+05:30,2026-06-15T06:50:16+05:30
P-0000328,V-07,6,19.228206,72.856965,35.6,2026-06-15T06:50:20+05:30,2026-06-15T06:50:21+05:30
P-0000329,V-07,6,19.227641,72.856945,31.2,2026-06-15T06:50:30+05:30,2026-06-15T06:50:36+05:30
P-0000330,V-07,6,19.227316,72.856647,30.3,2026-06-15T06:50:40+05:30,2026-06-15T06:50:46+05:30
P-0000331,V-07,6,19.227143,72.85717,28.6,2026-06-15T06:50:50+05:30,2026-06-15T06:50:52+05:30
P-0000332,V-07,6,19.226589,72.856902,33.0,2026-06-15T06:51:00+05:30,2026-06-15T06:51:02+05:30
P-0000333,V-07,6,19.226295,72.857054,31.1,2026-06-15T06:51:10+05:30,2026-06-15T06:51:12+05:30
P-0000334,V-07,6,19.225799,72.856977,31.8,2026-06-15T06:51:20+05:30,2026-06-15T06:51:23+05:30
P-0000335,V-07,6,19.225131,72.857031,29.3,2026-06-15T06:51:30+05:30,2026-06-15T06:51:34+05:30
P-0000336,V-07,6,19.225038,72.856918,30.5,2026-06-15T06:51:40+05:30,2026-06-15T06:51:46+05:30
P-0000337,V-07,6,19.224383,72.857307,33.7,2026-06-15T06:51:50+05:30,2026-06-15T06:51:52+05:30
P-0000338,V-07,6,19.224143,72.857185,30.9,2026-06-15T06:52:00+05:30,2026-06-15T06:52:01+05:30
P-0000339,V-07,6,19.223602,72.857102,34.9,2026-06-15T06:52:10+05:30,2026-06-15T06:52:13+05:30
P-0000340,V-07,6,19.223368,72.857204,28.3,2026-06-15T06:52:20+05:30,2026-06-15T06:52:24+05:30
P-0000341,V-07,6,19.223019,72.857627,32.9,2026-06-15T06:52:30+05:30,2026-06-15T06:52:36+05:30
P-0000342,V-07,6,19.222728,72.857379,31.2,2026-06-15T06:52:40+05:30,2026-06-15T06:52:41+05:30
P-0000343,V-07,6,19.22226,72.857471,29.0,2026-06-15T06:52:50+05:30,2026-06-15T06:52:52+05:30
P-0000344,V-07,6,19.221903,72.857711,28.9,2026-06-15T06:53:00+05:30,2026-06-15T06:53:03+05:30
P-0000345,V-07,6,19.221279,72.857683,33.9,2026-06-15T06:53:10+05:30,2026-06-15T06:53:13+05:30
P-0000346,V-07,6,19.220993,72.857465,31.1,2026-06-15T06:53:20+05:30,2026-06-15T06:53:24+05:30
P-0000347,V-07,6,19.2207,72.857572,29.0,2026-06-15T06:53:30+05:30,2026-06-15T06:53:31+05:30
P-0000348,V-07,6,19.219885,72.857501,28.2,2026-06-15T06:53:40+05:30,2026-06-15T06:53:44+05:30
P-0000349,V-07,6,19.219628,72.857707,29.3,2026-06-15T06:53:50+05:30,2026-06-15T06:53:53+05:30
P-0000350,V-07,6,19.219177,72.85804,24.9,2026-06-15T06:54:00+05:30,2026-06-15T06:54:01+05:30
P-0000351,V-07,6,19.218638,72.857856,34.8,2026-06-15T06:54:10+05:30,2026-06-15T06:54:12+05:30
P-0000352,V-07,6,19.218361,72.858155,28.8,2026-06-15T06:54:20+05:30,2026-06-15T06:54:22+05:30
P-0000353,V-07,6,19.218205,72.857913,30.0,2026-06-15T06:54:30+05:30,2026-06-15T06:54:35+05:30
P-0000354,V-07,6,19.217621,72.858048,30.4,2026-06-15T06:54:40+05:30,2026-06-15T06:54:46+05:30
P-0000355,V-07,6,19.217143,72.858162,30.3,2026-06-15T06:54:50+05:30,2026-06-15T06:54:55+05:30
P-0000356,V-07,6,19.216913,72.858018,33.9,2026-06-15T06:55:00+05:30,2026-06-15T06:55:04+05:30
P-0000357,V-07,6,19.216537,72.85813,25.6,2026-06-15T06:55:10+05:30,2026-06-15T06:55:13+05:30
P-0000358,V-07,6,19.215844,72.858347,31.8,2026-06-15T06:55:20+05:30,2026-06-15T06:55:25+05:30
P-0000359,V-07,6,19.215801,72.858353,28.1,2026-06-15T06:55:30+05:30,2026-06-15T06:55:35+05:30
P-0000360,V-07,6,19.215476,72.858329,28.1,2026-06-15T06:55:40+05:30,2026-06-15T06:55:43+05:30
P-0000361,V-07,6,19.214867,72.858484,26.1,2026-06-15T06:55:50+05:30,2026-06-15T06:55:55+05:30
P-0000362,V-07,6,19.214275,72.858565,30.5,2026-06-15T06:56:00+05:30,2026-06-15T06:56:04+05:30
P-0000363,V-07,6,19.213931,72.858547,30.5,2026-06-15T06:56:10+05:30,2026-06-15T06:56:12+05:30
P-0000364,V-07,6,19.213557,72.858467,22.8,2026-06-15T06:56:20+05:30,2026-06-15T06:56:23+05:30
P-0000365,V-07,6,19.213335,72.858565,23.2,2026-06-15T06:56:30+05:30,2026-06-15T06:56:33+05:30
P-0000366,V-07,6,19.212905,72.858606,33.1,2026-06-15T06:56:40+05:30,2026-06-15T06:56:44+05:30
P-0000367,V-07,6,19.212544,72.858647,22.1,2026-06-15T06:56:50+05:30,2026-06-15T06:56:51+05:30
P-0000368,V-07,6,19.212032,72.858411,32.3,2026-06-15T06:57:00+05:30,2026-06-15T06:57:05+05:30
P-0000369,V-07,6,19.211687,72.858848,26.6,2026-06-15T06:57:10+05:30,2026-06-15T06:57:11+05:30
P-0000370,V-07,6,19.211028,72.858699,28.9,2026-06-15T06:57:20+05:30,2026-06-15T06:57:22+05:30
P-0000371,V-07,6,19.210819,72.8588,27.1,2026-06-15T06:57:30+05:30,2026-06-15T06:57:34+05:30
P-0000372,V-07,6,19.210595,72.858769,29.5,2026-06-15T06:57:40+05:30,2026-06-15T06:57:42+05:30
P-0000373,V-07,6,19.209769,72.858809,23.9,2026-06-15T06:57:50+05:30,2026-06-15T06:57:53+05:30
P-0000374,V-07,6,19.209606,72.858953,25.7,2026-06-15T06:58:00+05:30,2026-06-15T06:58:01+05:30
P-0000375,V-07,6,19.209103,72.859089,31.9,2026-06-15T06:58:10+05:30,2026-06-15T06:58:11+05:30
P-0000376,V-07,6,19.20881,72.858853,28.2,2026-06-15T06:58:20+05:30,2026-06-15T06:58:24+05:30
P-0000377,V-07,6,19.208465,72.858889,27.6,2026-06-15T06:58:30+05:30,2026-06-15T06:58:32+05:30
P-0000378,V-07,6,19.208105,72.859319,25.2,2026-06-15T06:58:40+05:30,2026-06-15T06:58:46+05:30
P-0000379,V-07,6,19.207596,72.859381,28.2,2026-06-15T06:58:50+05:30,2026-06-15T06:58:53+05:30
P-0000380,V-07,6,19.207011,72.859089,20.9,2026-06-15T06:59:00+05:30,2026-06-15T06:59:01+05:30
P-0000381,V-07,6,19.206603,72.859086,22.9,2026-06-15T06:59:10+05:30,2026-06-15T06:59:11+05:30
P-0000382,V-07,6,19.206243,72.859196,27.7,2026-06-15T06:59:20+05:30,2026-06-15T06:59:22+05:30
P-0000383,V-07,6,19.205981,72.859208,21.8,2026-06-15T06:59:30+05:30,2026-06-15T06:59:34+05:30
P-0000384,V-07,6,19.205336,72.859091,25.0,2026-06-15T06:59:40+05:30,2026-06-15T06:59:41+05:30
P-0000385,V-07,6,19.205071,72.859461,30.3,2026-06-15T06:59:50+05:30,2026-06-15T06:59:52+05:30
P-0000386,V-07,6,19.204911,72.859423,28.9,2026-06-15T07:00:00+05:30,2026-06-15T07:00:01+05:30
P-0000387,V-07,6,19.204547,72.859397,29.0,2026-06-15T07:00:10+05:30,2026-06-15T07:00:15+05:30
P-0000388,V-07,6,19.204011,72.859404,26.8,2026-06-15T07:00:20+05:30,2026-06-15T07:00:25+05:30
P-0000389,V-07,6,19.203392,72.859493,20.3,2026-06-15T07:00:30+05:30,2026-06-15T07:00:32+05:30
P-0000390,V-07,6,19.203159,72.859447,24.5,2026-06-15T07:00:40+05:30,2026-06-15T07:00:43+05:30
P-0000391,V-07,6,19.202781,72.859319,31.1,2026-06-15T07:00:50+05:30,2026-06-15T07:00:52+05:30
P-0000392,V-07,6,19.20249,72.859569,23.9,2026-06-15T07:01:00+05:30,2026-06-15T07:01:03+05:30
P-0000393,V-07,6,19.201786,72.859557,29.6,2026-06-15T07:01:10+05:30,2026-06-15T07:01:11+05:30
P-0000394,V-07,6,19.201237,72.859464,30.2,2026-06-15T07:01:20+05:30,2026-06-15T07:01:25+05:30
P-0000395,V-07,6,19.201298,72.859752,19.9,2026-06-15T07:01:30+05:30,2026-06-15T07:01:33+05:30
P-0000396,V-07,6,19.200812,72.859509,24.0,2026-06-15T07:01:40+05:30,2026-06-15T07:01:42+05:30
P-0000397,V-07,6,19.200055,72.859694,21.3,2026-06-15T07:01:50+05:30,2026-06-15T07:01:51+05:30
P-0000398,V-07,6,19.200066,72.859653,23.5,2026-06-15T07:02:00+05:30,2026-06-15T07:02:05+05:30
P-0000399,V-07,6,19.199268,72.860012,27.9,2026-06-15T07:02:10+05:30,2026-06-15T07:02:12+05:30
P-0000400,V-07,6,19.199179,72.859752,27.8,2026-06-15T07:02:20+05:30,2026-06-15T07:02:24+05:30
P-0000401,V-07,6,19.198778,72.859763,22.1,2026-06-15T07:02:30+05:30,2026-06-15T07:02:34+05:30
P-0000402,V-07,6,19.198083,72.859906,23.9,2026-06-15T07:02:40+05:30,2026-06-15T07:02:43+05:30
P-0000403,V-07,6,19.19775,72.860084,25.9,2026-06-15T07:02:50+05:30,2026-06-15T07:02:51+05:30
P-0000404,V-07,6,19.197484,72.860206,23.9,2026-06-15T07:03:00+05:30,2026-06-15T07:03:01+05:30
P-0000405,V-07,6,19.197079,72.860118,19.9,2026-06-15T07:03:10+05:30,2026-06-15T07:03:14+05:30
P-0000406,V-07,6,19.196594,72.860072,18.6,2026-06-15T07:03:20+05:30,2026-06-15T07:03:21+05:30
P-0000407,V-07,6,19.196409,72.860292,21.1,2026-06-15T07:03:30+05:30,2026-06-15T07:03:31+05:30
P-0000408,V-07,6,19.19558,72.860359,22.7,2026-06-15T07:03:40+05:30,2026-06-15T07:03:45+05:30
P-0000409,V-07,6,19.195424,72.860038,25.7,2026-06-15T07:03:50+05:30,2026-06-15T07:03:55+05:30
P-0000410,V-07,6,19.195154,72.860361,28.9,2026-06-15T07:04:00+05:30,2026-06-15T07:04:03+05:30
P-0000411,V-07,6,19.194413,72.860363,25.2,2026-06-15T07:04:10+05:30,2026-06-15T07:04:15+05:30
P-0000412,V-07,6,19.194053,72.860193,26.6,2026-06-15T07:04:20+05:30,2026-06-15T07:04:23+05:30
P-0000413,V-07,6,19.193765,72.860428,25.2,2026-06-15T07:04:30+05:30,2026-06-15T07:04:34+05:30
P-0000414,V-07,6,19.193122,72.86019,19.0,2026-06-15T07:04:40+05:30,2026-06-15T07:04:42+05:30
P-0000415,V-07,6,19.19282,72.860531,20.2,2026-06-15T07:04:50+05:30,2026-06-15T07:04:53+05:30
P-0000416,V-07,6,19.19271,72.860135,28.5,2026-06-15T07:05:00+05:30,2026-06-15T07:05:06+05:30
P-0000417,V-07,6,19.192264,72.860439,22.5,2026-06-15T07:05:10+05:30,2026-06-15T07:05:11+05:30
P-0000418,V-07,6,19.19195,72.860592,24.7,2026-06-15T07:05:20+05:30,2026-06-15T07:05:25+05:30
P-0000419,V-07,6,19.191311,72.860657,24.8,2026-06-15T07:05:30+05:30,2026-06-15T07:05:33+05:30
P-0000420,V-07,6,19.190989,72.86038,18.9,2026-06-15T07:05:40+05:30,2026-06-15T07:05:43+05:30
P-0000421,V-07,6,19.190489,72.86031,27.3,2026-06-15T07:05:50+05:30,2026-06-15T07:05:53+05:30
P-0000422,V-07,6,19.190001,72.860534,18.3,2026-06-15T07:06:00+05:30,2026-06-15T07:06:02+05:30
P-0000423,V-07,6,19.189741,72.860687,28.1,2026-06-15T07:06:10+05:30,2026-06-15T07:06:13+05:30
P-0000424,V-07,6,19.189121,72.860501,25.3,2026-06-15T07:06:20+05:30,2026-06-15T07:06:23+05:30
P-0000425,V-07,6,19.188661,72.860674,24.5,2026-06-15T07:06:30+05:30,2026-06-15T07:06:31+05:30
P-0000426,V-07,6,19.188707,72.860788,22.0,2026-06-15T07:06:40+05:30,2026-06-15T07:06:43+05:30
P-0000427,V-07,6,19.187986,72.860656,18.4,2026-06-15T07:06:50+05:30,2026-06-15T07:06:52+05:30
P-0000428,V-07,6,19.187563,72.860979,18.8,2026-06-15T07:07:00+05:30,2026-06-15T07:07:05+05:30
P-0000429,V-07,6,19.187021,72.860985,23.7,2026-06-15T07:07:10+05:30,2026-06-15T07:07:12+05:30
P-0000430,V-07,6,19.1868,72.86091,23.2,2026-06-15T07:07:20+05:30,2026-06-15T07:07:23+05:30
P-0000431,V-07,6,19.186453,72.860836,23.0,2026-06-15T07:07:30+05:30,2026-06-15T07:07:33+05:30
P-0000432,V-07,6,19.185895,72.861098,20.3,2026-06-15T07:07:40+05:30,2026-06-15T07:07:45+05:30
P-0000433,V-07,6,19.185752,72.860847,27.3,2026-06-15T07:07:50+05:30,2026-06-15T07:07:56+05:30
P-0000434,V-07,6,19.185155,72.861096,17.3,2026-06-15T07:08:00+05:30,2026-06-15T07:08:01+05:30
P-0000435,V-07,6,19.18503,72.861067,16.8,2026-06-15T07:08:10+05:30,2026-06-15T07:08:13+05:30
P-0000436,V-07,6,19.184378,72.8609,17.7,2026-06-15T07:08:20+05:30,2026-06-15T07:08:21+05:30
P-0000437,V-07,6,19.184226,72.861101,24.2,2026-06-15T07:08:30+05:30,2026-06-15T07:08:33+05:30
P-0000438,V-07,6,19.18383,72.860995,16.3,2026-06-15T07:08:40+05:30,2026-06-15T07:08:42+05:30
P-0000439,V-07,6,19.183268,72.861158,16.8,2026-06-15T07:08:50+05:30,2026-06-15T07:08:52+05:30
P-0000440,V-07,6,19.18297,72.861191,26.3,2026-06-15T07:09:00+05:30,2026-06-15T07:09:01+05:30
P-0000441,V-07,6,19.182423,72.860919,19.8,2026-06-15T07:09:10+05:30,2026-06-15T07:09:14+05:30
P-0000442,V-07,6,19.182154,72.861065,17.5,2026-06-15T07:09:20+05:30,2026-06-15T07:09:24+05:30
P-0000443,V-07,6,19.181621,72.861418,24.3,2026-06-15T07:09:30+05:30,2026-06-15T07:09:32+05:30
P-0000444,V-07,6,19.181402,72.860953,20.1,2026-06-15T07:09:40+05:30,2026-06-15T07:09:42+05:30
P-0000445,V-07,6,19.180825,72.861296,17.0,2026-06-15T07:09:50+05:30,2026-06-15T07:09:56+05:30
P-0000446,V-07,6,19.18056,72.861389,19.2,2026-06-15T07:10:00+05:30,2026-06-15T07:10:01+05:30
P-0000447,V-07,6,19.18004,72.861431,16.7,2026-06-15T07:10:10+05:30,2026-06-15T07:10:13+05:30
P-0000448,V-07,6,19.179549,72.861449,18.2,2026-06-15T07:10:20+05:30,2026-06-15T07:10:21+05:30
P-0000449,V-07,6,19.178938,72.86128,25.7,2026-06-15T07:10:30+05:30,2026-06-15T07:10:32+05:30
P-0000450,V-07,6,19.178733,72.861201,16.6,2026-06-15T07:10:40+05:30,2026-06-15T07:10:45+05:30
P-0000451,V-07,6,19.178143,72.861221,18.9,2026-06-15T07:10:50+05:30,2026-06-15T07:10:54+05:30
P-0000452,V-07,6,19.177662,72.861586,20.5,2026-06-15T07:11:00+05:30,2026-06-15T07:11:06+05:30
P-0000453,V-07,6,19.177596,72.861599,17.4,2026-06-15T07:11:10+05:30,2026-06-15T07:11:12+05:30
P-0000454,V-07,6,19.177027,72.861545,25.6,2026-06-15T07:11:20+05:30,2026-06-15T07:11:26+05:30
P-0000455,V-07,6,19.176911,72.861334,14.7,2026-06-15T07:11:30+05:30,2026-06-15T07:11:36+05:30
P-0000456,V-07,6,19.176164,72.86129,18.7,2026-06-15T07:11:40+05:30,2026-06-15T07:11:42+05:30
P-0000457,V-07,6,19.175654,72.861682,14.7,2026-06-15T07:11:50+05:30,2026-06-15T07:11:55+05:30
P-0000458,V-07,6,19.17564,72.861341,21.8,2026-06-15T07:12:00+05:30,2026-06-15T07:12:01+05:30
P-0000459,V-07,6,19.175136,72.861347,18.1,2026-06-15T07:12:10+05:30,2026-06-15T07:12:13+05:30
P-0000460,V-07,6,19.174621,72.861636,22.6,2026-06-15T07:12:20+05:30,2026-06-15T07:12:26+05:30
P-0000461,V-07,6,19.174235,72.861712,17.8,2026-06-15T07:12:30+05:30,2026-06-15T07:12:36+05:30
P-0000462,V-07,6,19.174029,72.861497,16.6,2026-06-15T07:12:40+05:30,2026-06-15T07:12:43+05:30
P-0000463,V-07,6,19.173593,72.861857,15.9,2026-06-15T07:12:50+05:30,2026-06-15T07:12:55+05:30
P-0000464,V-07,6,19.173163,72.861749,21.4,2026-06-15T07:13:00+05:30,2026-06-15T07:13:01+05:30
